Tracking No,Scan Type,Scan Date,Scan Date Only,Latitude,Longitude,Run No.
LE033843300NZ,Delivery,22/03/2019 15:13:33,22/03/19,-41.243082,174.798281,WCP205  
HA194601976NZ,Delivery,22/03/2019 15:15:38,22/03/19,-41.2413849,174.7958817,WCP205  
0330580002204401ERR000HS,Delivery,22/03/2019 15:21:06,22/03/19,-41.24385,174.7935338,WCP205  
4562050002483301WLG016AS,Delivery,22/03/2019 15:22:44,22/03/19,-41.2425749,174.7939299,WCP205  
HA203812091NZ,Delivery,22/03/2019 15:24:01,22/03/19,-41.2421895,174.7934635,WCP205  
8343793456035401WLG001AS,Delivery,22/03/2019 15:28:20,22/03/19,-41.2408641,174.7939644,WCP205  
MQ636395037NZ,Delivery,22/03/2019 15:32:00,22/03/19,-41.2394274,174.7936635,WCP205  
3555180405609701WLG015AN,Delivery,22/03/2019 15:33:33,22/03/19,-41.2399444,174.7934847,WCP205  
3914490042127901WLG015AN,Delivery,22/03/2019 15:33:34,22/03/19,-41.2399444,174.7934847,WCP205  
SA794575075NZ,Delivery,22/03/2019 15:36:20,22/03/19,-41.2387231,174.7968986,WCP205  
3314520031265101WLG005AN,Delivery,22/03/2019 15:37:46,22/03/19,-41.2376709,174.7975633,WCP205  
4535630000211001WLG002AS,Delivery,22/03/2019 15:40:30,22/03/19,-41.2389599,174.7978094,WCP205  
LT148993285NZ,Delivery,22/03/2019 15:44:38,22/03/19,-41.2411852,174.7935931,WCP205  
91094210320408602984,Delivery,22/03/2019 15:48:03,22/03/19,-41.2420153,174.7917085,WCP205  
91094210311901775790,Delivery,22/03/2019 15:49:18,22/03/19,-41.2418932,174.7916358,WCP205  
2451621111452901WLG004AS,Delivery,22/03/2019 15:51:25,22/03/19,-41.2406409,174.7905094,WCP205  
3314520031264901WLG005AN,Delivery,22/03/2019 15:53:32,22/03/19,-41.2403663,174.7913687,WCP205  
HA210694086NZ,Delivery,22/03/2019 15:59:35,22/03/19,-41.2424396,174.7923135,WCP205  
EA734286434NZ,Delivery,22/03/2019 15:59:47,22/03/19,-41.2424396,174.7923135,WCP205  
HA202406640NZ,Delivery,22/03/2019 16:00:52,22/03/19,-41.2432514,174.7917855,WCP205  
2662240026322701WLG001PN,Delivery,22/03/2019 16:02:05,22/03/19,-41.2430222,174.7908828,WCP205  
LT148483234NZ,Delivery,22/03/2019 16:03:07,22/03/19,-41.2422857,174.7894516,WCP205  
8230213456073901WLG000JN,Delivery,22/03/2019 16:03:40,22/03/19,-41.2424028,174.7892716,WCP205  
4549320002106901WLG002AS,Delivery,22/03/2019 16:04:15,22/03/19,-41.2424215,174.7890759,WCP205  
LT149082630NZ,Delivery,22/03/2019 16:04:19,22/03/19,-41.2424215,174.7890759,WCP205  
4769300000038201WLG001JN,Delivery,22/03/2019 16:07:15,22/03/19,-41.2445305,174.7918393,WCP205  
EE050340744NZ,Delivery,22/03/2019 16:09:36,22/03/19,-41.2444476,174.7900689,WCP205  
4464990001238201WLG000HS,Delivery,22/03/2019 16:10:40,22/03/19,-41.2443472,174.7896249,WCP205  
4462650000177801WLG002JS,Delivery,22/03/2019 16:11:53,22/03/19,-41.2443308,174.7892776,WCP205  
SJ135648558NZ,Delivery,22/03/2019 16:13:07,22/03/19,-41.2438022,174.7880088,WCP205  
3951110019564101WLG005AS,Delivery,22/03/2019 16:15:43,22/03/19,-41.244277,174.7876108,WCP205  
4498800171539601WLG003AN,Delivery,22/03/2019 16:19:14,22/03/19,-41.2432949,174.7875737,WCP205  
4525000003712301WLG002AN,Delivery,22/03/2019 16:21:37,22/03/19,-41.2451425,174.788419,WCP205  
EA734286448NZ,Delivery,22/03/2019 16:22:22,22/03/19,-41.2457583,174.7867149,WCP205  
4355150008930001WLG003BS,Delivery,22/03/2019 16:23:18,22/03/19,-41.2453132,174.7858969,WCP205  
HA202406171NZ,Delivery,22/03/2019 16:25:39,22/03/19,-41.2450731,174.7850337,WCP205  
HA209238075NZ,Delivery,22/03/2019 16:26:22,22/03/19,-41.2457819,174.7843426,WCP205  
LT149113076NZ,Delivery,22/03/2019 16:26:34,22/03/19,-41.2457773,174.7843374,WCP205  
